Country,City,Month,Day,Year,AvgTemperature
Lebanon,Beirut,5,14,2001,69.2
Lebanon,Beirut,5,15,2001,67.7
Lebanon,Beirut,5,16,2001,67.7
Lebanon,Beirut,5,17,2001,68.9
Lebanon,Beirut,5,18,2001,70.6
Lebanon,Beirut,5,19,2001,72.5
Lebanon,Beirut,5,20,2001,73.9
Lebanon,Beirut,5,21,2001,73.7
Lebanon,Beirut,5,22,2001,75.1
Lebanon,Beirut,5,23,2001,76.6
Lebanon,Beirut,5,24,2001,76.4
Lebanon,Beirut,5,25,2001,75.3
Lebanon,Beirut,5,26,2001,76.6
Lebanon,Beirut,5,27,2001,84.7
Lebanon,Beirut,5,28,2001,80.9
Lebanon,Beirut,5,29,2001,73.9
Lebanon,Beirut,5,30,2001,73.7
Lebanon,Beirut,5,31,2001,76.9
Lebanon,Beirut,6,1,2001,80.4
Lebanon,Beirut,6,2,2001,80.9
Lebanon,Beirut,6,3,2001,76.5
Lebanon,Beirut,6,4,2001,75.4
Lebanon,Beirut,6,5,2001,76
Lebanon,Beirut,6,6,2001,73.9
Lebanon,Beirut,6,7,2001,73.9
Lebanon,Beirut,6,8,2001,74.5
Lebanon,Beirut,6,9,2001,74.5
Lebanon,Beirut,6,10,2001,75.6
Lebanon,Beirut,6,11,2001,78.7
Lebanon,Beirut,6,12,2001,78.3
Lebanon,Beirut,6,13,2001,78.7
Lebanon,Beirut,6,14,2001,78.7
Lebanon,Beirut,6,15,2001,79
Lebanon,Beirut,6,16,2001,77.8
Lebanon,Beirut,6,17,2001,77.2
Lebanon,Beirut,6,18,2001,76.6
Lebanon,Beirut,6,19,2001,77.1
Lebanon,Beirut,6,20,2001,78.5
Lebanon,Beirut,6,21,2001,80.8
Lebanon,Beirut,6,22,2001,78.9
Lebanon,Beirut,6,23,2001,77.5
Lebanon,Beirut,6,24,2001,78.1
Lebanon,Beirut,6,25,2001,77.5
Lebanon,Beirut,6,26,2001,76.6
Lebanon,Beirut,6,27,2001,77.5
Lebanon,Beirut,6,28,2001,78
Lebanon,Beirut,6,29,2001,79
Lebanon,Beirut,6,30,2001,79.5
Lebanon,Beirut,7,1,2001,79.2
Lebanon,Beirut,7,2,2001,78.3
Lebanon,Beirut,7,3,2001,78.7
Lebanon,Beirut,7,4,2001,79.4
Lebanon,Beirut,7,5,2001,78.1
Lebanon,Beirut,7,6,2001,78.3
Lebanon,Beirut,7,7,2001,79.2
Lebanon,Beirut,7,8,2001,79.4
Lebanon,Beirut,7,9,2001,79
Lebanon,Beirut,7,10,2001,80.4
Lebanon,Beirut,7,11,2001,80.9
Lebanon,Beirut,7,12,2001,80.4
Lebanon,Beirut,7,13,2001,80.3
Lebanon,Beirut,7,14,2001,81.1
Lebanon,Beirut,7,15,2001,80.9
Lebanon,Beirut,7,16,2001,81.6
Lebanon,Beirut,7,17,2001,82.6
Lebanon,Beirut,7,18,2001,82.4
Lebanon,Beirut,7,19,2001,81.9
Lebanon,Beirut,7,20,2001,81.4
Lebanon,Beirut,7,21,2001,81.5
Lebanon,Beirut,7,22,2001,81.9
Lebanon,Beirut,7,23,2001,81.6
Lebanon,Beirut,7,24,2001,82.9
Lebanon,Beirut,7,25,2001,81.6
Lebanon,Beirut,7,26,2001,81.2
Lebanon,Beirut,7,27,2001,81.4
Lebanon,Beirut,7,28,2001,82.6
Lebanon,Beirut,7,29,2001,83.1
Lebanon,Beirut,7,30,2001,82.8
Lebanon,Beirut,7,31,2001,82.3
Lebanon,Beirut,8,1,2001,81.9
Lebanon,Beirut,8,2,2001,82.2
Lebanon,Beirut,8,3,2001,83.3
Lebanon,Beirut,8,4,2001,82.6
Lebanon,Beirut,8,5,2001,83
Lebanon,Beirut,8,6,2001,83.1
Lebanon,Beirut,8,7,2001,84
Lebanon,Beirut,8,8,2001,83.7
Lebanon,Beirut,8,9,2001,84.1
Lebanon,Beirut,8,10,2001,84.5
Lebanon,Beirut,8,11,2001,83.7
Lebanon,Beirut,8,12,2001,84
Lebanon,Beirut,8,13,2001,83.7
Lebanon,Beirut,8,14,2001,83.8
Lebanon,Beirut,8,15,2001,83.4
Lebanon,Beirut,8,16,2001,82.5
Lebanon,Beirut,8,17,2001,83.4
Lebanon,Beirut,8,18,2001,83.6
Lebanon,Beirut,8,19,2001,82.4
Lebanon,Beirut,8,20,2001,82.8
Lebanon,Beirut,8,21,2001,82.7
Lebanon,Beirut,8,22,2001,82.7
Lebanon,Beirut,8,23,2001,83.1
Lebanon,Beirut,8,24,2001,82.3
Lebanon,Beirut,8,25,2001,83.2
Lebanon,Beirut,8,26,2001,83.2
Lebanon,Beirut,8,27,2001,82.5
Lebanon,Beirut,8,28,2001,83
Lebanon,Beirut,8,29,2001,82.7
Lebanon,Beirut,8,30,2001,82.5
Lebanon,Beirut,8,31,2001,82.2
Lebanon,Beirut,9,1,2001,82.6
Lebanon,Beirut,9,2,2001,84.2
Lebanon,Beirut,9,3,2001,82.4
Lebanon,Beirut,9,4,2001,82.7
Lebanon,Beirut,9,5,2001,83
Lebanon,Beirut,9,6,2001,81.9
Lebanon,Beirut,9,7,2001,82.2
Lebanon,Beirut,9,8,2001,80.9
Lebanon,Beirut,9,9,2001,80.6
Lebanon,Beirut,9,10,2001,81.4
Lebanon,Beirut,9,11,2001,79.6
Lebanon,Beirut,9,12,2001,80
Lebanon,Beirut,9,13,2001,80.2
Lebanon,Beirut,9,14,2001,79.4
Lebanon,Beirut,9,15,2001,80
Lebanon,Beirut,9,16,2001,79.9
Lebanon,Beirut,9,17,2001,80.4
Lebanon,Beirut,9,18,2001,80.9
Lebanon,Beirut,9,19,2001,80.6
Lebanon,Beirut,9,20,2001,79.9
Lebanon,Beirut,9,21,2001,80.1
Lebanon,Beirut,9,22,2001,80.3
Lebanon,Beirut,9,23,2001,80.3
Lebanon,Beirut,9,24,2001,80
Lebanon,Beirut,9,25,2001,79.8
Lebanon,Beirut,9,26,2001,80.5
Lebanon,Beirut,9,27,2001,80.6
Lebanon,Beirut,9,28,2001,79.6
Lebanon,Beirut,9,29,2001,78.2
Lebanon,Beirut,9,30,2001,78.2
Lebanon,Beirut,10,1,2001,79.1
Lebanon,Beirut,10,2,2001,79
Lebanon,Beirut,10,3,2001,80.9
Lebanon,Beirut,10,4,2001,79.5
Lebanon,Beirut,10,5,2001,78.4
Lebanon,Beirut,10,6,2001,78
Lebanon,Beirut,10,7,2001,77.6
Lebanon,Beirut,10,8,2001,81
Lebanon,Beirut,10,9,2001,79.8
Lebanon,Beirut,10,10,2001,79
Lebanon,Beirut,10,11,2001,78.2
Lebanon,Beirut,10,12,2001,78.5
Lebanon,Beirut,10,13,2001,80
Lebanon,Beirut,10,14,2001,78.7
Lebanon,Beirut,10,15,2001,77.3
Lebanon,Beirut,10,16,2001,77.2
Lebanon,Beirut,10,17,2001,76.9
Lebanon,Beirut,10,18,2001,75.8
Lebanon,Beirut,10,19,2001,76
Lebanon,Beirut,10,20,2001,75
Lebanon,Beirut,10,21,2001,74.8
Lebanon,Beirut,10,22,2001,75.1
Lebanon,Beirut,10,23,2001,74.6
Lebanon,Beirut,10,24,2001,74.5
Lebanon,Beirut,10,25,2001,72.3
Lebanon,Beirut,10,26,2001,73
Lebanon,Beirut,10,27,2001,71.1
Lebanon,Beirut,10,28,2001,68.2
Lebanon,Beirut,10,29,2001,69.7
Lebanon,Beirut,10,30,2001,69.2
Lebanon,Beirut,10,31,2001,69
Lebanon,Beirut,11,1,2001,70.7
Lebanon,Beirut,11,2,2001,75.5
Lebanon,Beirut,11,3,2001,70.4
Lebanon,Beirut,11,4,2001,71.9
Lebanon,Beirut,11,5,2001,72.2
Lebanon,Beirut,11,6,2001,69.3
Lebanon,Beirut,11,7,2001,68.9
Lebanon,Beirut,11,8,2001,70.6
Lebanon,Beirut,11,9,2001,71
Lebanon,Beirut,11,10,2001,71.3
Lebanon,Beirut,11,11,2001,70
Lebanon,Beirut,11,12,2001,70.4
Lebanon,Beirut,11,13,2001,70.1
Lebanon,Beirut,11,14,2001,70.4
Lebanon,Beirut,11,15,2001,71.7
Lebanon,Beirut,11,16,2001,71.2
Lebanon,Beirut,11,17,2001,67
Lebanon,Beirut,11,18,2001,57.1
Lebanon,Beirut,11,19,2001,59
Lebanon,Beirut,11,20,2001,62.7
Lebanon,Beirut,11,21,2001,65.8
Lebanon,Beirut,11,22,2001,61
Lebanon,Beirut,11,23,2001,60.4
Lebanon,Beirut,11,24,2001,66
Lebanon,Beirut,11,25,2001,67.8
Lebanon,Beirut,11,26,2001,62.9
Lebanon,Beirut,11,27,2001,63.2
Lebanon,Beirut,11,28,2001,62.6
Lebanon,Beirut,11,29,2001,63.2
Lebanon,Beirut,11,30,2001,63.4
Lebanon,Beirut,12,1,2001,60.3
Lebanon,Beirut,12,2,2001,65.4
Lebanon,Beirut,12,3,2001,60.5
Lebanon,Beirut,12,4,2001,57.8
Lebanon,Beirut,12,5,2001,58.1
Lebanon,Beirut,12,6,2001,60.2
Lebanon,Beirut,12,7,2001,61.5
Lebanon,Beirut,12,8,2001,64.7
Lebanon,Beirut,12,9,2001,64.1
Lebanon,Beirut,12,10,2001,62.6
Lebanon,Beirut,12,11,2001,61.1
Lebanon,Beirut,12,12,2001,60.4
Lebanon,Beirut,12,13,2001,62.1
Lebanon,Beirut,12,14,2001,61
Lebanon,Beirut,12,15,2001,60
Lebanon,Beirut,12,16,2001,60.1
Lebanon,Beirut,12,17,2001,60.1
Lebanon,Beirut,12,18,2001,62.1
Lebanon,Beirut,12,19,2001,55.9
Lebanon,Beirut,12,20,2001,52.4
Lebanon,Beirut,12,21,2001,54.8
Lebanon,Beirut,12,22,2001,57.7
Lebanon,Beirut,12,23,2001,59.8
Lebanon,Beirut,12,24,2001,60.1
Lebanon,Beirut,12,25,2001,60.5
Lebanon,Beirut,12,26,2001,63.7
Lebanon,Beirut,12,27,2001,65.3
Lebanon,Beirut,12,28,2001,67
Lebanon,Beirut,12,29,2001,61.1
Lebanon,Beirut,12,30,2001,59.1
Lebanon,Beirut,12,31,2001,58.4
Lebanon,Beirut,1,1,2002,59.1
Lebanon,Beirut,1,2,2002,59.6
Lebanon,Beirut,1,3,2002,53.6
Lebanon,Beirut,1,4,2002,57
Lebanon,Beirut,1,5,2002,60.3
Lebanon,Beirut,1,6,2002,51.4
Lebanon,Beirut,1,7,2002,47.5
Lebanon,Beirut,1,8,2002,51.9
Lebanon,Beirut,1,9,2002,49.6
Lebanon,Beirut,1,10,2002,52.9
Lebanon,Beirut,1,11,2002,52.2
Lebanon,Beirut,1,12,2002,51.6
Lebanon,Beirut,1,13,2002,53.2
Lebanon,Beirut,1,14,2002,54.2
Lebanon,Beirut,1,15,2002,55.4
Lebanon,Beirut,1,16,2002,56.4
Lebanon,Beirut,1,17,2002,57.1
Lebanon,Beirut,1,18,2002,57.4
Lebanon,Beirut,1,19,2002,57.6
Lebanon,Beirut,1,20,2002,55.4
Lebanon,Beirut,1,21,2002,55.3
Lebanon,Beirut,1,22,2002,54.9
Lebanon,Beirut,1,23,2002,53.6
Lebanon,Beirut,1,24,2002,55.8
Lebanon,Beirut,1,25,2002,56.1
Lebanon,Beirut,1,26,2002,58
Lebanon,Beirut,1,27,2002,63.2
Lebanon,Beirut,1,28,2002,54.9
Lebanon,Beirut,1,29,2002,57.1
Lebanon,Beirut,1,30,2002,57.1
Lebanon,Beirut,1,31,2002,57.3
Lebanon,Beirut,2,1,2002,57.6
Lebanon,Beirut,2,2,2002,59.2
Lebanon,Beirut,2,3,2002,59
Lebanon,Beirut,2,4,2002,59.4
Lebanon,Beirut,2,5,2002,60.3
Lebanon,Beirut,2,6,2002,63.6
Lebanon,Beirut,2,7,2002,63.8
Lebanon,Beirut,2,8,2002,61.3
Lebanon,Beirut,2,9,2002,62.8
Lebanon,Beirut,2,10,2002,64.8
Lebanon,Beirut,2,11,2002,58.6
Lebanon,Beirut,2,12,2002,57.8
Lebanon,Beirut,2,13,2002,58.9
Lebanon,Beirut,2,14,2002,59.2
Lebanon,Beirut,2,15,2002,60.1
Lebanon,Beirut,2,16,2002,60.8
Lebanon,Beirut,2,17,2002,60.5
Lebanon,Beirut,2,18,2002,59.2
Lebanon,Beirut,2,19,2002,58
Lebanon,Beirut,2,20,2002,58.1
Lebanon,Beirut,2,21,2002,60.3
Lebanon,Beirut,2,22,2002,62.5
Lebanon,Beirut,2,23,2002,64
Lebanon,Beirut,2,24,2002,62.9
Lebanon,Beirut,2,25,2002,60.7
Lebanon,Beirut,2,26,2002,57.2
Lebanon,Beirut,2,27,2002,56.3
Lebanon,Beirut,2,28,2002,59
Lebanon,Beirut,3,1,2002,59.8
Lebanon,Beirut,3,2,2002,59.5
Lebanon,Beirut,3,3,2002,60.6
Lebanon,Beirut,3,4,2002,61.8
Lebanon,Beirut,3,5,2002,62.8
Lebanon,Beirut,3,6,2002,75.5
Lebanon,Beirut,3,7,2002,68.7
Lebanon,Beirut,3,8,2002,67.3
Lebanon,Beirut,3,9,2002,63.2
Lebanon,Beirut,3,10,2002,69
Lebanon,Beirut,3,11,2002,75.7
Lebanon,Beirut,3,12,2002,63.9
Lebanon,Beirut,3,13,2002,62.6
Lebanon,Beirut,3,14,2002,61.9
Lebanon,Beirut,3,15,2002,62.3
Lebanon,Beirut,3,16,2002,63.1
Lebanon,Beirut,3,17,2002,62.5
Lebanon,Beirut,3,18,2002,63.6
Lebanon,Beirut,3,19,2002,64.2
Lebanon,Beirut,3,20,2002,62.5
Lebanon,Beirut,3,21,2002,62.3
Lebanon,Beirut,3,22,2002,62.2
Lebanon,Beirut,3,23,2002,65.2
Lebanon,Beirut,3,24,2002,67.7
Lebanon,Beirut,3,25,2002,65.1
Lebanon,Beirut,3,26,2002,56.8
Lebanon,Beirut,3,27,2002,54.6
Lebanon,Beirut,3,28,2002,57.4
Lebanon,Beirut,3,29,2002,55.5
Lebanon,Beirut,3,30,2002,57.3
Lebanon,Beirut,3,31,2002,67.6
Lebanon,Beirut,4,1,2002,62
Lebanon,Beirut,4,2,2002,54.4
Lebanon,Beirut,4,3,2002,59.4
Lebanon,Beirut,4,4,2002,58.8
Lebanon,Beirut,4,5,2002,73.6
Lebanon,Beirut,4,6,2002,69
Lebanon,Beirut,4,7,2002,63.3
Lebanon,Beirut,4,8,2002,62.5
Lebanon,Beirut,4,9,2002,63
Lebanon,Beirut,4,10,2002,64.6
Lebanon,Beirut,4,11,2002,66.4
Lebanon,Beirut,4,12,2002,64.4
Lebanon,Beirut,4,13,2002,66.5
Lebanon,Beirut,4,14,2002,74.2
Lebanon,Beirut,4,15,2002,77.4
Lebanon,Beirut,4,16,2002,76.2
Lebanon,Beirut,4,17,2002,67.1
Lebanon,Beirut,4,18,2002,64.4
Lebanon,Beirut,4,19,2002,64.2
Lebanon,Beirut,4,20,2002,59.9
Lebanon,Beirut,4,21,2002,62.8
Lebanon,Beirut,4,22,2002,63.9
Lebanon,Beirut,4,23,2002,64.7
Lebanon,Beirut,4,24,2002,67.4
Lebanon,Beirut,4,25,2002,64.5
Lebanon,Beirut,4,26,2002,63.6
Lebanon,Beirut,4,27,2002,63.6
Lebanon,Beirut,4,28,2002,64.2
Lebanon,Beirut,4,29,2002,64.8
Lebanon,Beirut,4,30,2002,65.7
Lebanon,Beirut,5,1,2002,66.1
Lebanon,Beirut,5,2,2002,66
Lebanon,Beirut,5,3,2002,66.4
Lebanon,Beirut,5,4,2002,66.9
Lebanon,Beirut,5,5,2002,66.6
Lebanon,Beirut,5,6,2002,68.6
Lebanon,Beirut,5,7,2002,68.2
Lebanon,Beirut,5,8,2002,68.6
Lebanon,Beirut,5,9,2002,70.1
Lebanon,Beirut,5,10,2002,72.3
Lebanon,Beirut,5,11,2002,72.1
Lebanon,Beirut,5,12,2002,69.7
Lebanon,Beirut,5,13,2002,70.4
Lebanon,Beirut,5,14,2002,69.4
Lebanon,Beirut,5,15,2002,67.9
Lebanon,Beirut,5,16,2002,69.6
Lebanon,Beirut,5,17,2002,71
Lebanon,Beirut,5,18,2002,71.2
Lebanon,Beirut,5,19,2002,71.3
Lebanon,Beirut,5,20,2002,71
Lebanon,Beirut,5,21,2002,70.6
Lebanon,Beirut,5,22,2002,72.3
Lebanon,Beirut,5,23,2002,70.6
Lebanon,Beirut,5,24,2002,71.4
Lebanon,Beirut,5,25,2002,73.6
Lebanon,Beirut,5,26,2002,74.9
Lebanon,Beirut,5,27,2002,73.5
Lebanon,Beirut,5,28,2002,72.5
Lebanon,Beirut,5,29,2002,72.3
Lebanon,Beirut,5,30,2002,73.5
Lebanon,Beirut,5,31,2002,73.3
Lebanon,Beirut,6,1,2002,73
Lebanon,Beirut,6,2,2002,73.5
Lebanon,Beirut,6,3,2002,74.3
Lebanon,Beirut,6,4,2002,73.5
Lebanon,Beirut,6,5,2002,73.3
Lebanon,Beirut,6,6,2002,73.7
Lebanon,Beirut,6,7,2002,78.7
Lebanon,Beirut,6,8,2002,87.3
Lebanon,Beirut,6,9,2002,90.6
Lebanon,Beirut,6,10,2002,79.1
Lebanon,Beirut,6,11,2002,77.5
Lebanon,Beirut,6,12,2002,75.5
Lebanon,Beirut,6,13,2002,75.8
Lebanon,Beirut,6,14,2002,77.6
Lebanon,Beirut,6,15,2002,77
Lebanon,Beirut,6,16,2002,76.5
Lebanon,Beirut,6,17,2002,76
Lebanon,Beirut,6,18,2002,-99
Lebanon,Beirut,6,19,2002,-99
Lebanon,Beirut,6,20,2002,-99
Lebanon,Beirut,6,21,2002,-99
Lebanon,Beirut,6,22,2002,77.7
Lebanon,Beirut,6,23,2002,77.1
Lebanon,Beirut,6,24,2002,77.1
Lebanon,Beirut,6,25,2002,77.1
Lebanon,Beirut,6,26,2002,78.3
Lebanon,Beirut,6,27,2002,79.5
Lebanon,Beirut,6,28,2002,79.9
Lebanon,Beirut,6,29,2002,79.5
Lebanon,Beirut,6,30,2002,79.1
Lebanon,Beirut,7,1,2002,79.8
Lebanon,Beirut,7,2,2002,79.5
Lebanon,Beirut,7,3,2002,80.4
Lebanon,Beirut,7,4,2002,80.5
Lebanon,Beirut,7,5,2002,80.2
Lebanon,Beirut,7,6,2002,80.5
Lebanon,Beirut,7,7,2002,81.4
Lebanon,Beirut,7,8,2002,81.7
Lebanon,Beirut,7,9,2002,80.6
Lebanon,Beirut,7,10,2002,81.3
Lebanon,Beirut,7,11,2002,81.8
Lebanon,Beirut,7,12,2002,81.3
Lebanon,Beirut,7,13,2002,81.4
Lebanon,Beirut,7,14,2002,82.1
Lebanon,Beirut,7,15,2002,81.8
Lebanon,Beirut,7,16,2002,82.7
Lebanon,Beirut,7,17,2002,83.7
Lebanon,Beirut,7,18,2002,83.4
Lebanon,Beirut,7,19,2002,83.8
Lebanon,Beirut,7,20,2002,82.7
Lebanon,Beirut,7,21,2002,82.2
Lebanon,Beirut,7,22,2002,82.2
Lebanon,Beirut,7,23,2002,82.5
Lebanon,Beirut,7,24,2002,83.7
Lebanon,Beirut,7,25,2002,83.3
Lebanon,Beirut,7,26,2002,82.6
Lebanon,Beirut,7,27,2002,83.7
Lebanon,Beirut,7,28,2002,83.1
Lebanon,Beirut,7,29,2002,86.7
Lebanon,Beirut,7,30,2002,90.7
Lebanon,Beirut,7,31,2002,90.8
Lebanon,Beirut,8,1,2002,88.2
Lebanon,Beirut,8,2,2002,83.9
Lebanon,Beirut,8,3,2002,83.3
Lebanon,Beirut,8,4,2002,83.5
Lebanon,Beirut,8,5,2002,83.5
Lebanon,Beirut,8,6,2002,83.1
Lebanon,Beirut,8,7,2002,83.7
Lebanon,Beirut,8,8,2002,84.9
Lebanon,Beirut,8,9,2002,83.9
Lebanon,Beirut,8,10,2002,82.9
Lebanon,Beirut,8,11,2002,83.3
Lebanon,Beirut,8,12,2002,84.4
Lebanon,Beirut,8,13,2002,84.5
Lebanon,Beirut,8,14,2002,84.8
Lebanon,Beirut,8,15,2002,83.6
Lebanon,Beirut,8,16,2002,83.3
Lebanon,Beirut,8,17,2002,82.7
Lebanon,Beirut,8,18,2002,82
Lebanon,Beirut,8,19,2002,81.4
Lebanon,Beirut,8,20,2002,81.5
Lebanon,Beirut,8,21,2002,81
Lebanon,Beirut,8,22,2002,81.5
Lebanon,Beirut,8,23,2002,81.8
Lebanon,Beirut,8,24,2002,82.6
Lebanon,Beirut,8,25,2002,82.2
Lebanon,Beirut,8,26,2002,82.4
Lebanon,Beirut,8,27,2002,81.9
Lebanon,Beirut,8,28,2002,82
Lebanon,Beirut,8,29,2002,81.9
Lebanon,Beirut,8,30,2002,81.6
Lebanon,Beirut,8,31,2002,81.9
Lebanon,Beirut,9,1,2002,81.9
Lebanon,Beirut,9,2,2002,81.9
Lebanon,Beirut,9,3,2002,81.5
Lebanon,Beirut,9,4,2002,81.7
Lebanon,Beirut,9,5,2002,81.1
Lebanon,Beirut,9,6,2002,80.7
Lebanon,Beirut,9,7,2002,80.5
Lebanon,Beirut,9,8,2002,80.7
Lebanon,Beirut,9,9,2002,80
Lebanon,Beirut,9,10,2002,81.1
Lebanon,Beirut,9,11,2002,82.6
Lebanon,Beirut,9,12,2002,80
Lebanon,Beirut,9,13,2002,79.4
Lebanon,Beirut,9,14,2002,79.5
Lebanon,Beirut,9,15,2002,83.5
Lebanon,Beirut,9,16,2002,84.4
Lebanon,Beirut,9,17,2002,84
Lebanon,Beirut,9,18,2002,81
Lebanon,Beirut,9,19,2002,79.2
Lebanon,Beirut,9,20,2002,79.6
Lebanon,Beirut,9,21,2002,80.5
Lebanon,Beirut,9,22,2002,79.5
Lebanon,Beirut,9,23,2002,78.4
Lebanon,Beirut,9,24,2002,77.7
Lebanon,Beirut,9,25,2002,77.9
Lebanon,Beirut,9,26,2002,78.3
Lebanon,Beirut,9,27,2002,79.2
Lebanon,Beirut,9,28,2002,80.4
Lebanon,Beirut,9,29,2002,83.1
Lebanon,Beirut,9,30,2002,83.6
Lebanon,Beirut,10,1,2002,82.4
Lebanon,Beirut,10,2,2002,79.5
Lebanon,Beirut,10,3,2002,76.1
Lebanon,Beirut,10,4,2002,75.8
Lebanon,Beirut,10,5,2002,75.5
Lebanon,Beirut,10,6,2002,76.9
Lebanon,Beirut,10,7,2002,77.3
Lebanon,Beirut,10,8,2002,76.9
Lebanon,Beirut,10,9,2002,76.6
Lebanon,Beirut,10,10,2002,77
Lebanon,Beirut,10,11,2002,78.2
Lebanon,Beirut,10,12,2002,79.2
Lebanon,Beirut,10,13,2002,78.5
Lebanon,Beirut,10,14,2002,79.1
Lebanon,Beirut,10,15,2002,78.4
Lebanon,Beirut,10,16,2002,72.1
Lebanon,Beirut,10,17,2002,73.7
Lebanon,Beirut,10,18,2002,75.7
Lebanon,Beirut,10,19,2002,77.4
Lebanon,Beirut,10,20,2002,75.7
Lebanon,Beirut,10,21,2002,73.2
Lebanon,Beirut,10,22,2002,73.5
Lebanon,Beirut,10,23,2002,74.3
Lebanon,Beirut,10,24,2002,75.4
Lebanon,Beirut,10,25,2002,75.7
Lebanon,Beirut,10,26,2002,74.2
Lebanon,Beirut,10,27,2002,74.3
Lebanon,Beirut,10,28,2002,73.3
Lebanon,Beirut,10,29,2002,73.5
Lebanon,Beirut,10,30,2002,73.5
Lebanon,Beirut,10,31,2002,73.1
Lebanon,Beirut,11,1,2002,71.7
Lebanon,Beirut,11,2,2002,71.5
Lebanon,Beirut,11,3,2002,72.9
Lebanon,Beirut,11,4,2002,76.5
Lebanon,Beirut,11,5,2002,70.2
Lebanon,Beirut,11,6,2002,70.4
Lebanon,Beirut,11,7,2002,71.4
Lebanon,Beirut,11,8,2002,73.8
Lebanon,Beirut,11,9,2002,74.8
Lebanon,Beirut,11,10,2002,72
Lebanon,Beirut,11,11,2002,70.1
Lebanon,Beirut,11,12,2002,67.2
Lebanon,Beirut,11,13,2002,68.6
Lebanon,Beirut,11,14,2002,68.4
Lebanon,Beirut,11,15,2002,68.1
Lebanon,Beirut,11,16,2002,68.3
Lebanon,Beirut,11,17,2002,68.3
Lebanon,Beirut,11,18,2002,69.1
Lebanon,Beirut,11,19,2002,69.7
Lebanon,Beirut,11,20,2002,68
Lebanon,Beirut,11,21,2002,68.6
Lebanon,Beirut,11,22,2002,71.2
Lebanon,Beirut,11,23,2002,69.8
Lebanon,Beirut,11,24,2002,62.3
Lebanon,Beirut,11,25,2002,63.3
Lebanon,Beirut,11,26,2002,65
Lebanon,Beirut,11,27,2002,65.8
Lebanon,Beirut,11,28,2002,67.1
Lebanon,Beirut,11,29,2002,67.6
Lebanon,Beirut,11,30,2002,65.2
Lebanon,Beirut,12,1,2002,62.8
Lebanon,Beirut,12,2,2002,63.2
Lebanon,Beirut,12,3,2002,67.4
Lebanon,Beirut,12,4,2002,66.8
Lebanon,Beirut,12,5,2002,68.7
Lebanon,Beirut,12,6,2002,68.8
Lebanon,Beirut,12,7,2002,65.4
Lebanon,Beirut,12,8,2002,65.3
Lebanon,Beirut,12,9,2002,61.4
Lebanon,Beirut,12,10,2002,60.9
Lebanon,Beirut,12,11,2002,59.4
Lebanon,Beirut,12,12,2002,55.3
Lebanon,Beirut,12,13,2002,53.2
Lebanon,Beirut,12,14,2002,54.7
Lebanon,Beirut,12,15,2002,58.6
Lebanon,Beirut,12,16,2002,59.1
Lebanon,Beirut,12,17,2002,59.1
Lebanon,Beirut,12,18,2002,57.8
Lebanon,Beirut,12,19,2002,60.6
Lebanon,Beirut,12,20,2002,58
Lebanon,Beirut,12,21,2002,50.3
Lebanon,Beirut,12,22,2002,53.7
Lebanon,Beirut,12,23,2002,56.4
Lebanon,Beirut,12,24,2002,56.3
Lebanon,Beirut,12,25,2002,57.8
Lebanon,Beirut,12,26,2002,55.9
Lebanon,Beirut,12,27,2002,58.1
Lebanon,Beirut,12,28,2002,60.1
Lebanon,Beirut,12,29,2002,61.5
Lebanon,Beirut,12,30,2002,62.2
Lebanon,Beirut,12,31,2002,59.6
Lebanon,Beirut,1,1,2003,61.8
Lebanon,Beirut,1,2,2003,60.3
Lebanon,Beirut,1,3,2003,58.8
Lebanon,Beirut,1,4,2003,61.9
Lebanon,Beirut,1,5,2003,64.4
Lebanon,Beirut,1,6,2003,65.8
Lebanon,Beirut,1,7,2003,64.5
Lebanon,Beirut,1,8,2003,61.9
Lebanon,Beirut,1,9,2003,61.4
Lebanon,Beirut,1,10,2003,61
Lebanon,Beirut,1,11,2003,63.3
Lebanon,Beirut,1,12,2003,70.7
Lebanon,Beirut,1,13,2003,63.7
Lebanon,Beirut,1,14,2003,61.8
Lebanon,Beirut,1,15,2003,57.7
Lebanon,Beirut,1,16,2003,56.8
Lebanon,Beirut,1,17,2003,57
Lebanon,Beirut,1,18,2003,59.1
Lebanon,Beirut,1,19,2003,57.5
Lebanon,Beirut,1,20,2003,56.6
Lebanon,Beirut,1,21,2003,55.7
Lebanon,Beirut,1,22,2003,58.2
Lebanon,Beirut,1,23,2003,59.7
Lebanon,Beirut,1,24,2003,60.4
Lebanon,Beirut,1,25,2003,60.7
Lebanon,Beirut,1,26,2003,61.5
Lebanon,Beirut,1,27,2003,57.7
Lebanon,Beirut,1,28,2003,54.2
Lebanon,Beirut,1,29,2003,57.6
Lebanon,Beirut,1,30,2003,59.5
Lebanon,Beirut,1,31,2003,60
Lebanon,Beirut,2,1,2003,59.7
Lebanon,Beirut,2,2,2003,61.3
Lebanon,Beirut,2,3,2003,54
Lebanon,Beirut,2,4,2003,53
Lebanon,Beirut,2,5,2003,57.3
Lebanon,Beirut,2,6,2003,58.4
Lebanon,Beirut,2,7,2003,61.9
Lebanon,Beirut,2,8,2003,57.3
Lebanon,Beirut,2,9,2003,53.8
Lebanon,Beirut,2,10,2003,54
Lebanon,Beirut,2,11,2003,55.3
Lebanon,Beirut,2,12,2003,59.3
Lebanon,Beirut,2,13,2003,57.3
